1.4400
0.0000,0.0000,0.0000,0.0000, 0.00, 
0.0007,0.0014,0.0007,0.0014,-0.27, 
0.0036,0.0043,0.0036,0.0043,-0.27, 
0.0101,0.0086,0.0101,0.0086,-0.27, 
0.0216,0.0144,0.0216,0.0144,-0.27, 
0.0396,0.0216,0.0396,0.0216,-0.27, 
0.0655,0.0302,0.0655,0.0302,-0.27, 
0.1008,0.0403,0.1008,0.0403,-0.27, 
0.1469,0.0518,0.1469,0.0518,-0.27, 
0.2052,0.0648,0.2052,0.0648,-0.27, 
0.2772,0.0792,0.2772,0.0792,-0.27, 
0.3636,0.0936,0.3636,0.0936,-0.27, 
0.4644,0.1080,0.4644,0.1080,-0.27, 
0.5795,0.1224,0.5797,0.1224,-0.27, 
0.7091,0.1368,0.7093,0.1368,-0.27, 
0.8531,0.1512,0.8533,0.1512,-0.27, 
1.0114,0.1655,1.0118,0.1657,-0.27, 
1.1842,0.1799,1.1846,0.1801,-0.27, 
1.3713,0.1943,1.3719,0.1945,-0.27, 
1.5728,0.2087,1.5736,0.2089,-0.27, 
1.7887,0.2231,1.7897,0.2233,-0.27, 
2.0190,0.2375,2.0202,0.2377,-0.27, 
2.2636,0.2518,2.2652,0.2522,-0.27, 
2.5226,0.2662,2.5246,0.2666,-0.27, 
2.7960,0.2806,2.7984,0.2810,-0.27, 
3.0838,0.2949,3.0866,0.2955,-0.27, 
3.3859,0.3093,3.3893,0.3099,-0.27, 
3.7023,0.3236,3.7065,0.3244,-0.26, 
4.0332,0.3380,4.0380,0.3388,-0.26, 
4.3783,0.3523,4.3841,0.3533,-0.26, 
4.7378,0.3667,4.7446,0.3677,-0.26, 
5.1117,0.3810,5.1195,0.3822,-0.26, 
5.4999,0.3953,5.5089,0.3967,-0.25, 
5.9024,0.4097,5.9128,0.4111,-0.25, 
6.3192,0.4240,6.3312,0.4256,-0.25, 
6.7503,0.4383,6.7641,0.4401,-0.24, 
7.1958,0.4526,7.2114,0.4546,-0.24, 
7.6556,0.4669,7.6732,0.4691,-0.23, 
8.1296,0.4812,8.1496,0.4836,-0.23, 
8.6180,0.4955,8.6404,0.4981,-0.22, 
9.1199,0.5084,9.1450,0.5112,-0.21, 
9.6340,0.5198,9.6620,0.5228,-0.21, 
10.1587,0.5297,10.1899,0.5330,-0.20, 
10.6927,0.5383,10.7273,0.5417,-0.19, 
11.2345,0.5453,11.2727,0.5491,-0.18, 
11.7827,0.5510,11.8247,0.5549,-0.17, 
12.3358,0.5552,12.3818,0.5594,-0.16, 
12.8923,0.5580,12.9427,0.5624,-0.15, 
13.4510,0.5593,13.5058,0.5639,-0.14, 
14.0174,0.5735,14.0770,0.5785,-0.13, 
14.5909,0.5734,14.6555,0.5786,-0.12, 
15.1642,0.5733,15.2342,0.5787,-0.11, 
15.7375,0.5732,15.8129,0.5788,-0.09, 
16.3107,0.5731,16.3917,0.5789,-0.08, 
16.8837,0.5730,16.9707,0.5790,-0.07, 
17.4567,0.5729,17.5497,0.5791,-0.05, 
18.0295,0.5728,18.1289,0.5792,-0.04, 
18.6023,0.5727,18.7081,0.5793,-0.02, 
19.1749,0.5726,19.2875,0.5794,-0.01, 
19.7474,0.5725,19.8670,0.5795, 0.01, 
20.3198,0.5724,20.4466,0.5796, 0.03, 
20.8921,0.5722,21.0263,0.5798, 0.05, 
21.4643,0.5721,21.6061,0.5799, 0.06, 
22.0364,0.5720,22.1860,0.5800, 0.08, 
22.6083,0.5719,22.7661,0.5801, 0.10, 
23.1802,0.5718,23.3462,0.5802, 0.12, 
23.7519,0.5717,23.9265,0.5803, 0.14, 
24.3235,0.5716,24.5069,0.5804, 0.16, 
24.8950,0.5714,25.0874,0.5806, 0.19, 
25.4664,0.5713,25.6680,0.5807, 0.21, 
26.0377,0.5712,26.2487,0.5808, 0.23, 
26.6088,0.5711,26.8296,0.5809, 0.25, 
27.1798,0.5710,27.4106,0.5810, 0.28, 
27.7508,0.5708,27.9916,0.5812, 0.30, 
28.3215,0.5707,28.5729,0.5813, 0.33, 
28.8922,0.5706,29.1542,0.5814, 0.35, 
29.4627,0.5705,29.7357,0.5815, 0.38, 
30.0332,0.5704,30.3172,0.5816, 0.40, 
30.6034,0.5702,30.8990,0.5818, 0.43, 
31.1736,0.5701,31.4808,0.5819, 0.46, 
31.7436,0.5700,32.0628,0.5820, 0.49, 
32.3135,0.5698,32.6449,0.5822, 0.52, 
32.8833,0.5697,33.2271,0.5823, 0.55, 
33.4529,0.5696,33.8095,0.5824, 0.58, 
34.0225,0.5694,34.3919,0.5826, 0.61, 
34.5918,0.5693,34.9746,0.5827, 0.64, 
35.1611,0.5692,35.5573,0.5828, 0.67, 
35.7302,0.5690,36.1402,0.5830, 0.70, 
36.2991,0.5689,36.7233,0.5831, 0.74, 
36.8679,0.5688,37.3065,0.5832, 0.77, 
37.4366,0.5686,37.8898,0.5834, 0.81, 
38.0052,0.5685,38.4732,0.5835, 0.84, 
38.5735,0.5683,39.0569,0.5837, 0.88, 
39.1418,0.5682,39.6406,0.5838, 0.92, 
39.7099,0.5680,40.2245,0.5840, 0.95, 
40.2778,0.5679,40.8086,0.5841, 0.99, 
40.8456,0.5677,41.3928,0.5843, 1.03, 
41.4133,0.5676,41.9771,0.5844, 1.07, 
41.9807,0.5674,42.5617,0.5846, 1.11, 
42.5481,0.5672,43.1463,0.5848, 1.15, 
43.1152,0.5671,43.7312,0.5849, 1.20, 
43.6822,0.5669,44.3162,0.5851, 1.24, 
44.2491,0.5668,44.9013,0.5852, 1.28, 
44.8157,0.5666,45.4867,0.5854, 1.33, 
45.3823,0.5664,46.0721,0.5856, 1.37, 
45.9486,0.5663,46.6578,0.5857, 1.42, 
46.5147,0.5661,47.2437,0.5859, 1.47, 
47.0807,0.5659,47.8297,0.5861, 1.51, 
47.6465,0.5657,48.4159,0.5863, 1.56, 
48.2122,0.5655,49.0022,0.5865, 1.61, 
48.7776,0.5654,49.5888,0.5866, 1.66, 
49.3429,0.5652,50.1755,0.5868, 1.71, 
49.9080,0.5650,50.7624,0.5870, 1.77, 
50.4728,0.5648,51.3496,0.5872, 1.82, 
51.0375,0.5646,51.9369,0.5874, 1.87, 
51.6020,0.5644,52.5244,0.5876, 1.93, 
52.1663,0.5642,53.1121,0.5878, 1.98, 
52.7304,0.5640,53.7000,0.5880, 2.04, 
53.2943,0.5638,54.2881,0.5882, 2.10, 
53.8580,0.5636,54.8764,0.5884, 2.16, 
54.4214,0.5634,55.4650,0.5886, 2.22, 
54.9847,0.5631,56.0537,0.5889, 2.28, 
55.5477,0.5629,56.6427,0.5891, 2.34, 
56.1105,0.5627,57.2319,0.5893, 2.40, 
56.6731,0.5625,57.8213,0.5895, 2.47, 
57.2355,0.5622,58.4109,0.5898, 2.53, 
57.7976,0.5620,59.0008,0.5900, 2.60, 
58.3594,0.5618,59.5910,0.5902, 2.67, 
58.9211,0.5615,60.1813,0.5905, 2.73, 
59.4825,0.5613,60.7719,0.5907, 2.80, 
60.0436,0.5610,61.3628,0.5910, 2.88, 
60.6045,0.5607,61.9539,0.5913, 2.95, 
61.1651,0.5605,62.5453,0.5915, 3.02, 
61.7254,0.5602,63.1370,0.5918, 3.10, 
62.2855,0.5599,63.7289,0.5921, 3.17, 
62.8453,0.5597,64.3211,0.5923, 3.25, 
63.4048,0.5594,64.9136,0.5926, 3.33, 
63.9641,0.5591,65.5063,0.5929, 3.41, 
64.5230,0.5588,66.0994,0.5932, 3.49, 
65.0817,0.5585,66.6927,0.5935, 3.57, 
65.6400,0.5582,67.2864,0.5938, 3.66, 
66.1980,0.5579,67.8804,0.5941, 3.74, 
66.7558,0.5576,68.4746,0.5944, 3.83, 
67.3132,0.5572,69.0692,0.5948, 3.92, 
67.8702,0.5569,69.6642,0.5951, 4.01, 
68.4269,0.5566,70.2595,0.5954, 4.10, 
68.9833,0.5562,70.8551,0.5958, 4.19, 
69.5394,0.5559,71.4510,0.5961, 4.29, 
70.0950,0.5555,72.0474,0.5965, 4.39, 
70.6503,0.5551,72.6441,0.5969, 4.49, 
71.2053,0.5547,73.2411,0.5973, 4.59, 
71.7598,0.5544,73.8386,0.5976, 4.69, 
72.3140,0.5540,74.4364,0.5980, 4.79, 
72.8678,0.5536,75.0346,0.5984, 4.90, 
73.4211,0.5531,75.6333,0.5989, 5.01, 
73.9740,0.5527,76.2324,0.5993, 5.12, 
74.5265,0.5523,76.8319,0.5997, 5.23, 
75.0786,0.5518,77.4318,0.6002, 5.34, 
75.6302,0.5514,78.0322,0.6006, 5.46, 
76.1814,0.5509,78.6330,0.6011, 5.58, 
76.7321,0.5504,79.2343,0.6016, 5.70, 
77.2823,0.5500,79.8361,0.6020, 5.82, 
77.8320,0.5495,80.4384,0.6025, 5.95, 
78.3812,0.5489,81.0412,0.6031, 6.08, 
78.9299,0.5484,81.6445,0.6036, 6.21, 
79.4790,0.5499,82.2488,0.6050, 6.34, 
80.0302,0.5525,82.8554,0.6081, 6.47, 
80.5849,0.5568,83.4657,0.6125, 6.60, 
81.1444,0.5622,84.0812,0.6186, 6.74, 
81.7100,0.5691,84.7036,0.6261, 6.87, 
82.2833,0.5773,85.3342,0.6352, 7.01, 
82.8654,0.5870,85.9746,0.6456, 7.15, 
83.4579,0.5979,86.6263,0.6578, 7.29, 
84.0620,0.6104,87.2908,0.6712, 7.43, 
84.6793,0.6241,87.9695,0.6863, 7.58, 
85.3103,0.6379,88.6633,0.7013, 7.73, 
85.9550,0.6516,89.3722,0.7164, 7.88, 
86.6136,0.6655,90.0960,0.7313, 8.04, 
87.2859,0.6792,90.8349,0.7464, 8.20, 
87.9720,0.6931,91.5888,0.7613, 8.36, 
88.6719,0.7068,92.3577,0.7764, 8.53, 
89.3857,0.7207,93.1415,0.7913, 8.69, 
90.1132,0.7344,93.9404,0.8064, 8.86, 
90.8547,0.7484,94.7541,0.8212, 9.04, 
91.6100,0.7622,95.5828,0.8362, 9.21, 
