1.4400
0.0000,0.0000,0.0000,0.0000,-45.00, 
0.0007,0.0014,0.0007,0.0014,-189.47, 
0.0036,0.0043,0.0036,0.0043,-189.47, 
0.0101,0.0086,0.0101,0.0086,-189.47, 
0.0216,0.0144,0.0216,0.0144,-189.47, 
0.0396,0.0216,0.0396,0.0216,-189.47, 
0.0655,0.0302,0.0655,0.0303,-189.47, 
0.1007,0.0403,0.1009,0.0404,-189.47, 
0.1468,0.0518,0.1470,0.0519,-189.47, 
0.2050,0.0647,0.2054,0.0649,-189.47, 
0.2768,0.0790,0.2776,0.0794,-189.47, 
0.3629,0.0932,0.3643,0.0940,-189.46, 
0.4633,0.1075,0.4655,0.1085,-189.46, 
0.5779,0.1217,0.5813,0.1231,-189.46, 
0.7066,0.1358,0.7118,0.1378,-189.46, 
0.8494,0.1499,0.8570,0.1525,-189.45, 
1.0063,0.1639,1.0169,0.1673,-189.44, 
1.1771,0.1778,1.1917,0.1822,-189.43, 
1.3618,0.1916,1.3814,0.1972,-189.42, 
1.5603,0.2054,1.5861,0.2122,-189.41, 
1.7725,0.2190,1.8059,0.2274,-189.39, 
1.9983,0.2326,2.0409,0.2426,-189.37, 
2.2376,0.2460,2.2912,0.2580,-189.34, 
2.4903,0.2593,2.5569,0.2735,-189.31, 
2.7563,0.2725,2.8381,0.2891,-189.27, 
3.0353,0.2856,3.1351,0.3048,-189.23, 
3.3274,0.2985,3.4478,0.3207,-189.18, 
3.6322,0.3112,3.7766,0.3368,-189.12, 
3.9498,0.3238,4.1214,0.3530,-189.06, 
4.2798,0.3362,4.4826,0.3694,-188.98, 
4.6220,0.3484,4.8604,0.3860,-188.90, 
4.9757,0.3590,5.2540,0.4013,-188.80, 
5.3392,0.3680,5.6624,0.4153,-188.70, 
5.7110,0.3756,6.0840,0.4280,-188.58, 
6.0896,0.3815,6.5176,0.4393,-188.45, 
6.4733,0.3860,6.9619,0.4492,-188.30, 
6.8608,0.3889,7.4154,0.4578,-188.14, 
7.2504,0.3904,7.8768,0.4650,-187.97, 
7.6407,0.3903,8.3447,0.4708,-187.79, 
8.0304,0.3889,8.8176,0.4751,-187.59, 
8.4178,0.3860,9.2942,0.4780,-187.38, 
8.8024,0.3831,9.7736,0.4809,-187.15, 
9.1839,0.3800,10.2561,0.4840,-186.91, 
9.5622,0.3767,10.7418,0.4873,-186.65, 
9.9372,0.3733,11.2308,0.4907,-186.38, 
10.3088,0.3698,11.7232,0.4942,-186.09, 
10.6767,0.3661,12.2193,0.4979,-185.79, 
11.0409,0.3622,12.7191,0.5018,-185.46, 
11.4010,0.3581,13.2230,0.5059,-185.12, 
11.7569,0.3538,13.7311,0.5102,-184.76, 
12.1084,0.3492,14.2436,0.5148,-184.37, 
