1.2000
0.0000,0.0000,0.0000,0.0000,-90.00, 
0.0006,0.0012,0.0006,0.0012, 3.24, 
0.0030,0.0036,0.0030,0.0036, 3.24, 
0.0084,0.0072,0.0084,0.0072, 3.24, 
0.0180,0.0120,0.0180,0.0120, 3.24, 
0.0330,0.0180,0.0330,0.0180, 3.24, 
0.0546,0.0252,0.0546,0.0252, 3.24, 
0.0841,0.0336,0.0839,0.0336, 3.24, 
0.1225,0.0433,0.1223,0.0431, 3.24, 
0.1712,0.0541,0.1708,0.0539, 3.24, 
0.2314,0.0662,0.2306,0.0658, 3.24, 
0.3037,0.0783,0.3023,0.0777, 3.24, 
0.3881,0.0905,0.3859,0.0895, 3.24, 
0.4847,0.1027,0.4813,0.1013, 3.24, 
0.5936,0.1150,0.5884,0.1130, 3.23, 
0.7147,0.1273,0.7073,0.1247, 3.23, 
0.8482,0.1397,0.8378,0.1363, 3.22, 
0.9941,0.1522,0.9799,0.1478, 3.21, 
1.1526,0.1647,1.1334,0.1593, 3.20, 
1.3236,0.1773,1.2984,0.1707, 3.18, 
1.5073,0.1901,1.4747,0.1819, 3.17, 
1.7038,0.2029,1.6622,0.1931, 3.15, 
1.9131,0.2158,1.8609,0.2042, 3.12, 
2.1355,0.2289,2.0705,0.2151, 3.09, 
2.3709,0.2420,2.2911,0.2260, 3.05, 
2.6196,0.2553,2.5224,0.2367, 3.01, 
2.8816,0.2688,2.7644,0.2472, 2.96, 
3.1571,0.2823,3.0169,0.2577, 2.91, 
3.4463,0.2961,3.2797,0.2679, 2.85, 
3.7494,0.3100,3.5526,0.2780, 2.77, 
4.0663,0.3240,3.8357,0.2880, 2.69, 
4.3968,0.3370,4.1280,0.2966, 2.60, 
4.7398,0.3489,4.4282,0.3039, 2.50, 
5.0940,0.3596,4.7352,0.3100, 2.39, 
5.4584,0.3692,5.0476,0.3148, 2.26, 
5.8318,0.3776,5.3642,0.3184, 2.13, 
6.2130,0.3849,5.6838,0.3207, 1.98, 
6.6009,0.3909,6.0051,0.3219, 1.82, 
6.9943,0.3957,6.3269,0.3219, 1.65, 
7.3918,0.3993,6.6482,0.3207, 1.47, 
7.7922,0.4016,6.9678,0.3184, 1.28, 
8.1949,0.4039,7.2851,0.3161, 1.07, 
8.6000,0.4062,7.6000,0.3138, 0.86, 
9.0074,0.4086,7.9126,0.3114, 0.63, 
9.4173,0.4111,8.2227,0.3089, 0.39, 
9.8296,0.4136,8.5304,0.3064, 0.14, 
10.2445,0.4162,8.8355,0.3038,-0.12, 
10.6620,0.4188,9.1380,0.3012,-0.39, 
11.0821,0.4214,9.4379,0.2986,-0.68, 
11.5049,0.4242,9.7351,0.2958,-0.98, 
11.9304,0.4270,10.0296,0.2930,-1.29, 
12.3588,0.4298,10.3212,0.2902,-1.62, 
12.7901,0.4327,10.6099,0.2873,-1.96, 
13.2243,0.4357,10.8957,0.2843,-2.31, 
13.6616,0.4388,11.1784,0.2812,-2.68, 
14.1019,0.4419,11.4581,0.2781,-3.07, 
14.5454,0.4451,11.7346,0.2749,-3.47, 
14.9922,0.4484,12.0078,0.2716,-3.88, 
15.4423,0.4518,12.2777,0.2682,-4.31, 
15.8959,0.4553,12.5441,0.2647,-4.76, 
16.3529,0.4588,12.8071,0.2612,-5.22, 
16.8136,0.4624,13.0664,0.2576,-5.70, 
17.2778,0.4662,13.3222,0.2538,-6.20, 
17.7459,0.4700,13.5741,0.2500,-6.72, 
18.2178,0.4739,13.8222,0.2461,-7.25, 
18.6937,0.4778,14.0663,0.2422,-7.80, 
19.1735,0.4819,14.3065,0.2381,-8.37, 
19.6575,0.4861,14.5425,0.2339,-8.97, 
20.1457,0.4903,14.7743,0.2297,-9.58, 
20.6381,0.4946,15.0019,0.2254,-10.21, 
21.1349,0.4990,15.2251,0.2210,-10.86, 
21.6362,0.5035,15.4438,0.2165,-11.54, 
22.1420,0.5080,15.6580,0.2120,-12.23, 
22.6523,0.5127,15.8677,0.2073,-12.95, 
23.1673,0.5173,16.0727,0.2027,-13.69, 
23.6870,0.5221,16.2730,0.1979,-14.46, 
24.2115,0.5268,16.4685,0.1932,-15.24, 
24.7407,0.5316,16.6593,0.1884,-16.05, 
25.2747,0.5364,16.8453,0.1836,-16.88, 
25.8135,0.5412,17.0265,0.1788,-17.73, 
26.3571,0.5460,17.2029,0.1740,-18.61, 
26.9055,0.5508,17.3745,0.1692,-19.51, 
27.4586,0.5555,17.5414,0.1645,-20.43, 
28.0164,0.5601,17.7036,0.1599,-21.38, 
28.5788,0.5647,17.8612,0.1553,-22.34, 
29.1457,0.5691,18.0143,0.1509,-23.33, 
29.7170,0.5734,18.1630,0.1466,-24.34, 
30.2925,0.5776,18.3075,0.1424,-25.37, 
30.8720,0.5815,18.4480,0.1385,-26.42, 
31.4555,0.5853,18.5845,0.1347,-27.48, 
32.0425,0.5888,18.7175,0.1312,-28.57, 
32.6330,0.5921,18.8470,0.1279,-29.67, 
33.2209,0.5837,18.9791,0.1363,-30.75, 
33.8054,0.5854,19.1146,0.1346,-31.82, 
34.3864,0.5765,19.2536,0.1435,-32.88, 
34.9636,0.5778,19.3964,0.1422,-33.92, 
35.5368,0.5685,19.5432,0.1515,-34.93, 
36.1057,0.5694,19.6943,0.1506,-35.93, 
36.6703,0.5598,19.8497,0.1602,-36.91, 
37.2305,0.5605,20.0095,0.1595,-37.87, 
37.7861,0.5507,20.1739,0.1693,-38.80, 
38.3370,0.5512,20.3430,0.1688,-39.71, 
38.8832,0.5413,20.5168,0.1787,-40.60, 
39.4247,0.5417,20.6953,0.1783,-41.47, 
39.9614,0.5317,20.8786,0.1883,-42.31, 
40.4933,0.5321,21.0667,0.1879,-43.13, 
41.0204,0.5222,21.2596,0.1978,-43.93, 
41.5428,0.5227,21.4572,0.1973,-44.70, 
42.0606,0.5128,21.6594,0.2072,-45.46, 
42.5737,0.5134,21.8663,0.2066,-46.19, 
43.0822,0.5036,22.0778,0.2164,-46.90, 
43.5861,0.5043,22.2939,0.2157,-47.58, 
44.0857,0.4948,22.5143,0.2252,-48.25, 
44.5809,0.4956,22.7391,0.2244,-48.90, 
45.0718,0.4862,22.9682,0.2338,-49.52, 
