1.4400
0.0000,0.0000,0.0000,0.0000,-45.00, 
0.0007,0.0014,0.0007,0.0014,-27.33, 
0.0036,0.0043,0.0036,0.0043,-27.33, 
0.0101,0.0086,0.0101,0.0086,-27.33, 
0.0216,0.0144,0.0216,0.0144,-27.33, 
0.0396,0.0216,0.0396,0.0216,-27.33, 
0.0655,0.0302,0.0655,0.0302,-27.33, 
0.1008,0.0403,0.1008,0.0403,-27.33, 
0.1469,0.0518,0.1469,0.0518,-27.33, 
0.2052,0.0648,0.2052,0.0648,-27.33, 
0.2772,0.0792,0.2772,0.0792,-27.33, 
0.3636,0.0936,0.3636,0.0936,-27.33, 
0.4643,0.1080,0.4645,0.1080,-27.33, 
0.5795,0.1224,0.5797,0.1224,-27.33, 
0.7090,0.1367,0.7094,0.1369,-27.33, 
0.8530,0.1511,0.8534,0.1513,-27.33, 
1.0113,0.1655,1.0119,0.1657,-27.33, 
1.1839,0.1799,1.1849,0.1801,-27.33, 
1.3710,0.1942,1.3722,0.1946,-27.33, 
1.5724,0.2086,1.5740,0.2090,-27.33, 
1.7881,0.2229,1.7903,0.2235,-27.33, 
2.0182,0.2373,2.0210,0.2379,-27.33, 
2.2627,0.2516,2.2661,0.2524,-27.33, 
2.5215,0.2660,2.5257,0.2668,-27.32, 
2.7946,0.2803,2.7998,0.2813,-27.32, 
3.0820,0.2946,3.0884,0.2958,-27.32, 
3.3838,0.3089,3.3914,0.3103,-27.32, 
3.6998,0.3232,3.7090,0.3248,-27.31, 
4.0301,0.3375,4.0411,0.3393,-27.31, 
4.3748,0.3518,4.3876,0.3538,-27.30, 
4.7337,0.3660,4.7487,0.3684,-27.30, 
5.1061,0.3788,5.1237,0.3815,-27.29, 
5.4906,0.3902,5.5110,0.3931,-27.29, 
5.8858,0.4002,5.9092,0.4034,-27.28, 
6.2902,0.4086,6.3170,0.4122,-27.27, 
6.7024,0.4157,6.7328,0.4195,-27.26, 
7.1209,0.4213,7.1553,0.4254,-27.25, 
7.5443,0.4255,7.5829,0.4299,-27.24, 
7.9711,0.4282,8.0143,0.4329,-27.23, 
8.4000,0.4295,8.4480,0.4345,-27.22, 
8.8294,0.4294,8.8826,0.4346,-27.21, 
9.2587,0.4292,9.3173,0.4348,-27.19, 
9.6878,0.4291,9.7522,0.4349,-27.18, 
10.1176,0.4304,10.1879,0.4365,-27.17, 
10.5493,0.4331,10.6259,0.4395,-27.15, 
10.9845,0.4372,11.0677,0.4440,-27.14, 
11.4245,0.4428,11.5147,0.4500,-27.12, 
11.8708,0.4498,11.9684,0.4574,-27.10, 
12.3247,0.4582,12.4303,0.4663,-27.08, 
12.7878,0.4680,12.9018,0.4767,-27.06, 
13.2614,0.4792,13.3844,0.4885,-27.04, 
