1.4400
0.0000,0.0000,0.0000,0.0000,-45.00, 
0.0007,0.0014,0.0007,0.0014,-44.93, 
0.0036,0.0043,0.0036,0.0043,-44.93, 
0.0101,0.0086,0.0101,0.0086,-44.93, 
0.0216,0.0144,0.0216,0.0144,-44.93, 
0.0396,0.0216,0.0396,0.0216,-44.93, 
0.0655,0.0302,0.0655,0.0302,-44.93, 
0.1008,0.0403,0.1008,0.0403,-44.93, 
0.1469,0.0518,0.1469,0.0518,-44.93, 
0.2052,0.0648,0.2052,0.0648,-44.93, 
0.2772,0.0792,0.2772,0.0792,-44.93, 
0.3636,0.0936,0.3636,0.0936,-44.93, 
0.4644,0.1080,0.4644,0.1080,-44.93, 
0.5796,0.1224,0.5796,0.1224,-44.93, 
0.7092,0.1368,0.7092,0.1368,-44.93, 
0.8532,0.1512,0.8532,0.1512,-44.93, 
1.0116,0.1656,1.0116,0.1656,-44.93, 
1.1844,0.1800,1.1844,0.1800,-44.94, 
1.3716,0.1944,1.3716,0.1944,-44.94, 
1.5732,0.2088,1.5732,0.2088,-44.94, 
1.7893,0.2232,1.7891,0.2232,-44.94, 
2.0197,0.2376,2.0195,0.2376,-44.94, 
2.2645,0.2520,2.2643,0.2520,-44.94, 
2.5237,0.2664,2.5235,0.2664,-44.94, 
2.7974,0.2808,2.7970,0.2808,-44.94, 
3.0854,0.2952,3.0850,0.2952,-44.94, 
3.3878,0.3096,3.3874,0.3096,-44.94, 
3.7047,0.3240,3.7041,0.3240,-44.94, 
4.0359,0.3385,4.0353,0.3383,-44.94, 
4.3816,0.3529,4.3808,0.3527,-44.94, 
4.7416,0.3673,4.7408,0.3671,-44.94, 
5.1154,0.3802,5.1144,0.3801,-44.94, 
5.5014,0.3918,5.5002,0.3916,-44.94, 
5.8982,0.4019,5.8968,0.4017,-44.94, 
6.3044,0.4105,6.3028,0.4103,-44.94, 
6.7185,0.4177,6.7167,0.4175,-44.94, 
7.1391,0.4235,7.1371,0.4232,-44.94, 
7.5647,0.4278,7.5625,0.4276,-44.94, 
7.9940,0.4307,7.9914,0.4304,-44.94, 
8.4254,0.4321,8.4226,0.4319,-44.94, 
8.8576,0.4322,8.8544,0.4318,-44.94, 
9.2897,0.4322,9.2863,0.4318,-44.94, 
9.7219,0.4322,9.7181,0.4318,-44.94, 
10.1541,0.4322,10.1499,0.4318,-44.94, 
10.5862,0.4322,10.5818,0.4318,-44.95, 
11.0184,0.4322,11.0136,0.4318,-44.95, 
11.4506,0.4322,11.4454,0.4318,-44.95, 
11.8828,0.4322,11.8772,0.4318,-44.95, 
12.3150,0.4322,12.3090,0.4318,-44.95, 
12.7473,0.4322,12.7407,0.4318,-44.95, 
13.1795,0.4322,13.1725,0.4318,-44.95, 
13.6117,0.4322,13.6043,0.4318,-44.95, 
14.0440,0.4323,14.0360,0.4317,-44.95, 
14.4762,0.4323,14.4678,0.4317,-44.96, 
14.9085,0.4323,14.8995,0.4317,-44.96, 
15.3408,0.4323,15.3312,0.4317,-44.96, 
15.7731,0.4323,15.7629,0.4317,-44.96, 
16.2054,0.4323,16.1946,0.4317,-44.96, 
16.6377,0.4323,16.6263,0.4317,-44.96, 
17.0700,0.4323,17.0580,0.4317,-44.96, 
17.5023,0.4323,17.4897,0.4317,-44.96, 
17.9346,0.4323,17.9214,0.4317,-44.97, 
18.3669,0.4323,18.3531,0.4317,-44.97, 
18.7993,0.4323,18.7847,0.4317,-44.97, 
19.2316,0.4324,19.2164,0.4316,-44.97, 
19.6640,0.4324,19.6480,0.4316,-44.97, 
20.0964,0.4324,20.0796,0.4316,-44.97, 
20.5288,0.4324,20.5112,0.4316,-44.98, 
20.9612,0.4324,20.9428,0.4316,-44.98, 
21.3936,0.4324,21.3744,0.4316,-44.98, 
21.8260,0.4324,21.8060,0.4316,-44.98, 
22.2584,0.4324,22.2376,0.4316,-44.98, 
22.6908,0.4324,22.6692,0.4316,-44.99, 
23.1233,0.4325,23.1007,0.4315,-44.99, 
23.5557,0.4325,23.5323,0.4315,-44.99, 
23.9882,0.4325,23.9638,0.4315,-44.99, 
24.4207,0.4325,24.3953,0.4315,-45.00, 
24.8532,0.4325,24.8268,0.4315,-45.00, 
25.2857,0.4325,25.2583,0.4315,-45.00, 
25.7182,0.4325,25.6898,0.4315,-45.00, 
26.1507,0.4325,26.1213,0.4315,-45.01, 
26.5832,0.4325,26.5528,0.4315,-45.01, 
27.0158,0.4326,26.9842,0.4314,-45.01, 
27.4484,0.4326,27.4156,0.4314,-45.01, 
27.8809,0.4326,27.8471,0.4314,-45.02, 
28.3135,0.4326,28.2785,0.4314,-45.02, 
28.7461,0.4326,28.7099,0.4314,-45.02, 
29.1787,0.4326,29.1413,0.4314,-45.02, 
29.6114,0.4326,29.5726,0.4314,-45.03, 
30.0440,0.4326,30.0040,0.4314,-45.03, 
30.4767,0.4327,30.4353,0.4313,-45.03, 
30.9093,0.4327,30.8667,0.4313,-45.04, 
31.3420,0.4327,31.2980,0.4313,-45.04, 
31.7747,0.4327,31.7293,0.4313,-45.04, 
32.2074,0.4327,32.1606,0.4313,-45.05, 
32.6402,0.4327,32.5918,0.4313,-45.05, 
33.0729,0.4328,33.0231,0.4312,-45.05, 
33.5057,0.4328,33.4543,0.4312,-45.06, 
33.9384,0.4328,33.8856,0.4312,-45.06, 
34.3712,0.4328,34.3168,0.4312,-45.06, 
34.8040,0.4328,34.7480,0.4312,-45.07, 
35.2369,0.4328,35.1791,0.4312,-45.07, 
35.6697,0.4329,35.6103,0.4311,-45.08, 
36.1026,0.4329,36.0414,0.4311,-45.08, 
36.5355,0.4329,36.4725,0.4311,-45.09, 
36.9684,0.4329,36.9036,0.4311,-45.09, 
37.4013,0.4329,37.3347,0.4311,-45.09, 
37.8342,0.4330,37.7658,0.4310,-45.10, 
38.2672,0.4330,38.1968,0.4310,-45.10, 
38.7002,0.4330,38.6278,0.4310,-45.11, 
39.1332,0.4330,39.0588,0.4310,-45.11, 
39.5662,0.4330,39.4898,0.4310,-45.12, 
39.9993,0.4331,39.9207,0.4309,-45.12, 
40.4324,0.4331,40.3516,0.4309,-45.13, 
40.8655,0.4331,40.7825,0.4309,-45.13, 
41.2986,0.4331,41.2134,0.4309,-45.14, 
41.7317,0.4332,41.6443,0.4308,-45.14, 
42.1649,0.4332,42.0751,0.4308,-45.15, 
42.5980,0.4331,42.5060,0.4309,-45.15, 
43.0299,0.4306,42.9381,0.4334,-45.15, 
43.4604,0.4304,43.3716,0.4336,-45.15, 
43.8896,0.4279,43.8064,0.4361,-45.13, 
44.3174,0.4277,44.2426,0.4363,-45.11, 
44.7438,0.4251,44.6802,0.4389,-45.09, 
45.1687,0.4248,45.1193,0.4392,-45.05, 
45.5922,0.4222,45.5598,0.4418,-45.01, 
46.0142,0.4218,46.0018,0.4422,-44.96, 
46.4346,0.4191,46.4454,0.4449,-44.91, 
46.8535,0.4186,46.8905,0.4454,-44.85, 
47.2708,0.4159,47.3372,0.4481,-44.78, 
47.6864,0.4154,47.7856,0.4486,-44.70, 
48.1004,0.4125,48.2356,0.4515,-44.61, 
48.5126,0.4119,48.6874,0.4521,-44.52, 
48.9231,0.4090,49.1409,0.4550,-44.41, 
49.3318,0.4084,49.5962,0.4556,-44.30, 
49.7387,0.4054,50.0533,0.4586,-44.18, 
50.1437,0.4047,50.5123,0.4593,-44.05, 
50.5469,0.4016,50.9731,0.4624,-43.92, 
50.9480,0.4008,51.4360,0.4632,-43.77, 
51.3472,0.3976,51.9008,0.4664,-43.61, 
51.7444,0.3967,52.3676,0.4673,-43.45, 
52.1396,0.3935,52.8364,0.4705,-43.27, 
52.5326,0.3926,53.3074,0.4714,-43.08, 
52.9235,0.3893,53.7805,0.4747,-42.89, 
53.3123,0.3882,54.2557,0.4758,-42.68, 
53.6988,0.3848,54.7332,0.4792,-42.46, 
54.0830,0.3837,55.2130,0.4803,-42.24, 
54.4650,0.3803,55.6950,0.4837,-42.00, 
54.8447,0.3790,56.1793,0.4850,-41.75, 
55.2219,0.3755,56.6661,0.4885,-41.49, 
55.5968,0.3742,57.1552,0.4898,-41.21, 
55.9692,0.3706,57.6468,0.4934,-40.93, 
56.3392,0.3693,58.1408,0.4947,-40.63, 
56.7066,0.3656,58.6374,0.4984,-40.33, 
57.0715,0.3642,59.1365,0.4998,-40.00, 
57.4339,0.3605,59.6381,0.5035,-39.67, 
57.7936,0.3590,60.1424,0.5050,-39.33, 
58.1507,0.3552,60.6493,0.5088,-38.97, 
58.5052,0.3537,61.1588,0.5103,-38.60, 
58.8569,0.3499,61.6711,0.5141,-38.22, 
59.2060,0.3483,62.1860,0.5157,-37.82, 
59.5524,0.3445,62.7036,0.5195,-37.41, 
59.8961,0.3429,63.2239,0.5211,-36.99, 
60.2370,0.3390,63.7470,0.5250,-36.55, 
60.5752,0.3374,64.2728,0.5266,-36.11, 
60.9107,0.3336,64.8013,0.5304,-35.65, 
61.2435,0.3320,65.3325,0.5320,-35.17, 
61.5735,0.3281,65.8665,0.5359,-34.69, 
61.9009,0.3266,66.4031,0.5374,-34.19, 
62.2255,0.3228,66.9425,0.5412,-33.67, 
62.5476,0.3213,67.4844,0.5427,-33.15, 
62.8670,0.3175,68.0290,0.5465,-32.61, 
63.1838,0.3161,68.5762,0.5479,-32.06, 
63.4981,0.3125,69.1259,0.5515,-31.50, 
63.8099,0.3112,69.6781,0.5528,-30.93, 
64.1193,0.3076,70.2327,0.5564,-30.34, 
64.4264,0.3065,70.7896,0.5575,-29.74, 
64.7312,0.3031,71.3488,0.5609,-29.14, 
65.0337,0.3021,71.9103,0.5619,-28.52, 
65.3342,0.2989,72.4738,0.5651,-27.89, 
65.6327,0.2980,73.0393,0.5660,-27.25, 
65.9292,0.2950,73.6068,0.5690,-26.61, 
66.2239,0.2944,74.1761,0.5696,-25.95, 
66.5170,0.2916,74.7470,0.5724,-25.29, 
66.8084,0.2913,75.3196,0.5727,-24.62, 
67.0984,0.2887,75.8936,0.5753,-23.94, 
67.3871,0.2886,76.4689,0.5754,-23.25, 
67.6746,0.2863,77.0454,0.5777,-22.56, 
67.9610,0.2865,77.6230,0.5775,-21.87, 
68.2465,0.2845,78.2015,0.5795,-21.17, 
68.5312,0.2849,78.7808,0.5791,-20.47, 
68.8153,0.2832,79.3607,0.5808,-19.76, 
69.0989,0.2839,79.9411,0.5801,-19.05, 
69.3821,0.2825,80.5219,0.5815,-18.34, 
69.6651,0.2835,81.1029,0.5805,-17.63, 
69.9481,0.2824,81.6839,0.5816,-16.92, 
70.2328,0.2869,82.2647,0.5800,-16.21, 
70.5230,0.2935,82.8442,0.5791,-15.52, 
70.8197,0.2999,83.4245,0.5814,-14.84, 
71.1239,0.3085,84.0073,0.5843,-14.18, 
71.4366,0.3170,84.5946,0.5902,-13.52, 
71.7589,0.3277,85.1881,0.5968,-12.87, 
72.0920,0.3385,85.7896,0.6062,-12.23, 
72.4371,0.3516,86.4007,0.6161,-11.60, 
72.7953,0.3648,87.0231,0.6288,-10.97, 
73.1679,0.3804,87.6585,0.6420,-10.34, 
73.5557,0.3952,88.3075,0.6560,-9.72, 
73.9584,0.4102,88.9690,0.6669,-9.10, 
74.3750,0.4231,89.6410,0.6771,-8.49, 
74.8046,0.4361,90.3217,0.6842,-7.89, 
75.2461,0.4470,91.0091,0.6906,-7.30, 
75.6986,0.4579,91.7014,0.6941,-6.73, 
76.1584,0.4618,92.3936,0.6902,-6.18, 
76.6227,0.4668,93.0813,0.6852,-5.64, 
77.0913,0.4704,93.7647,0.6816,-5.13, 
77.5640,0.4750,94.4440,0.6770,-4.64, 
78.0407,0.4783,95.1193,0.6737,-4.16, 
78.5212,0.4827,95.7908,0.6693,-3.71, 
79.0054,0.4857,96.4586,0.6663,-3.27, 
79.4931,0.4898,97.1229,0.6622,-2.85, 
79.9844,0.4927,97.7836,0.6593,-2.44, 
80.4790,0.4965,98.4410,0.6555,-2.05, 
80.9769,0.4992,99.0951,0.6528,-1.68, 
81.4779,0.5028,99.7461,0.6492,-1.32, 
81.9819,0.5053,100.3941,0.6467,-0.98, 
82.4889,0.5088,101.0391,0.6432,-0.65, 
82.9989,0.5111,101.6811,0.6409,-0.33, 
83.5116,0.5144,102.3204,0.6376,-0.03, 
84.0271,0.5165,102.9569,0.6355, 0.26, 
84.5452,0.5198,103.5908,0.6322, 0.53, 
85.0660,0.5218,104.2220,0.6302, 0.80, 
85.5893,0.5249,104.8507,0.6271, 1.05, 
86.1151,0.5268,105.4769,0.6252, 1.29, 
86.6434,0.5298,106.1006,0.6222, 1.52, 
87.1741,0.5316,106.7219,0.6204, 1.73, 
87.7072,0.5346,107.3408,0.6174, 1.94, 
88.2427,0.5363,107.9573,0.6157, 2.13, 
88.7811,0.5405,108.5723,0.6143, 2.31, 
89.3239,0.5450,109.1873,0.6157, 2.49, 
89.8723,0.5519,109.8038,0.6173, 2.65, 
90.4279,0.5592,110.4233,0.6216, 2.80, 
90.9919,0.5689,111.0473,0.6263, 2.94, 
91.5659,0.5791,111.6771,0.6334, 3.08, 
92.1514,0.5918,112.3142,0.6408, 3.20, 
92.7497,0.6050,112.9600,0.6507, 3.31, 
93.3626,0.6208,113.6158,0.6608, 3.42, 
93.9915,0.6371,114.2829,0.6733, 3.51, 
94.6367,0.6533,114.9610,0.6830, 3.59, 
95.2970,0.6673,115.6486,0.6921, 3.65, 
95.9712,0.6811,116.3438,0.6984, 3.70, 
96.6581,0.6927,117.0451,0.7041, 3.74, 
97.3565,0.7041,117.7507,0.7071, 3.75, 
98.0652,0.7132,118.4590,0.7095, 3.75, 
98.7829,0.7223,119.1683,0.7091, 3.73, 
99.5086,0.7290,119.8769,0.7082, 3.69, 
100.2408,0.7355,120.5832,0.7045, 3.63, 
100.9785,0.7398,121.2855,0.7002, 3.54, 
101.7200,0.7433,121.9826,0.6938, 3.44, 
102.4638,0.7442,122.6730,0.6871, 3.31, 
103.2084,0.7450,123.3554,0.6777, 3.16, 
103.9525,0.7431,124.0283,0.6681, 2.99, 
104.6946,0.7411,124.6902,0.6557, 2.80, 
105.4332,0.7362,125.3397,0.6434, 2.59, 
106.1668,0.7310,125.9756,0.6284, 2.36, 
106.8937,0.7229,126.5965,0.6134, 2.10, 
107.6124,0.7144,127.2012,0.5960, 1.83, 
108.3209,0.7028,127.7887,0.5788, 1.54, 
109.0193,0.6939,128.3589,0.5618, 1.24, 
109.7088,0.6852,128.9136,0.5475, 0.91, 
110.3910,0.6791,129.4540,0.5334, 0.57, 
111.0672,0.6733,129.9816,0.5219, 0.22, 
111.7389,0.6702,130.4979,0.5106,-0.15, 
112.4077,0.6674,131.0041,0.5019,-0.54, 
113.0752,0.6675,131.5016,0.4932,-0.94, 
113.7429,0.6678,131.9917,0.4870,-1.37, 
114.4123,0.6711,132.4757,0.4809,-1.81, 
115.0853,0.6748,132.9547,0.4772,-2.27, 
115.7625,0.6797,133.4295,0.4723,-2.76, 
116.4440,0.6833,133.9000,0.4687,-3.26, 
117.1298,0.6882,134.3662,0.4638,-3.79, 
117.8197,0.6917,134.8283,0.4603,-4.33, 
118.5138,0.6964,135.2862,0.4556,-4.89, 
119.2119,0.6998,135.7401,0.4522,-5.48, 
119.9139,0.7043,136.1901,0.4477,-6.08, 
120.6198,0.7074,136.6362,0.4446,-6.70, 
121.3293,0.7116,137.0787,0.4404,-7.34, 
122.0423,0.7144,137.5177,0.4376,-7.99, 
122.7587,0.7183,137.9533,0.4337,-8.66, 
123.4782,0.7207,138.3858,0.4313,-9.35, 
124.2006,0.7242,138.8154,0.4278,-10.04, 
124.9258,0.7262,139.2422,0.4258,-10.76, 
125.6535,0.7292,139.6665,0.4228,-11.48, 
126.3834,0.7306,140.0886,0.4214,-12.22, 
127.1153,0.7331,140.5087,0.4189,-12.96, 
127.8489,0.7341,140.9271,0.4179,-13.71, 
128.5840,0.7360,141.3440,0.4160,-14.47, 
129.3202,0.7364,141.7598,0.4156,-15.24, 
130.0573,0.7378,142.1747,0.4142,-16.01, 
130.7950,0.7376,142.5890,0.4144,-16.78, 
131.5331,0.7385,143.0029,0.4135,-17.55, 
132.2712,0.7378,143.4168,0.4142,-18.33, 
133.0091,0.7381,143.8309,0.4139,-19.10, 
133.7465,0.7368,144.2455,0.4152,-19.87, 
134.4833,0.7366,144.6607,0.4154,-20.64, 
135.2190,0.7349,145.0770,0.4171,-21.40, 
135.9537,0.7343,145.4943,0.4177,-22.16, 
136.6869,0.7322,145.9131,0.4198,-22.91, 
137.4185,0.7311,146.3335,0.4209,-23.65, 
138.1485,0.7287,146.7570,0.4262,-24.38, 
138.8751,0.7245,147.1881,0.4362,-25.09, 
139.6003,0.7261,147.6278,0.4432,-25.77, 
140.3262,0.7257,148.0770,0.4551,-26.43, 
141.0546,0.7311,148.5366,0.4641,-27.07, 
141.7874,0.7344,149.0076,0.4780,-27.70, 
142.5263,0.7434,149.4913,0.4892,-28.31, 
143.2732,0.7503,149.9886,0.5054,-28.90, 
144.0297,0.7627,150.5007,0.5189,-29.49, 
144.7974,0.7728,151.0290,0.5376,-30.06, 
145.5764,0.7852,151.5733,0.5512,-30.62, 
146.3649,0.7919,152.1327,0.5675,-31.16, 
147.1613,0.8008,152.7058,0.5787,-31.70, 
147.9638,0.8043,153.2914,0.5925,-32.22, 
148.7710,0.8101,153.8882,0.6011,-32.72, 
149.5813,0.8104,154.4949,0.6123,-33.20, 
150.3930,0.8131,155.1102,0.6182,-33.67, 
151.2049,0.8105,155.7326,0.6266,-34.12, 
152.0152,0.8102,156.3608,0.6298,-34.56, 
152.8227,0.8047,156.9933,0.6353,-34.98, 
153.6266,0.8032,157.6294,0.6368,-35.38, 
154.4272,0.7980,158.2688,0.6420,-35.76, 
155.2246,0.7968,158.9114,0.6432,-36.13, 
156.0188,0.7918,159.5572,0.6482,-36.49, 
156.8102,0.7909,160.2058,0.6491,-36.83, 
